timestamp_iso,hr,gsr,raw_line,rule_state,ml_state,fused_state,final_state,connection
2026-03-30T19:06:47.669161Z,,,"GSR:384,HR:71",,,,,
2026-03-30T19:06:47.762825Z,69.94671417508253,376.6365369190692,"GSR:375,HR:69",,,,,
2026-03-30T19:06:49.320965Z,69.48265199603284,379.07175468852824,"GSR:385,HR:68",,,,,
2026-03-30T19:06:49.444348Z,,,"GSR:386,HR:69",,,,,
2026-03-30T19:06:50.991119Z,,,"GSR:392,HR:71",,,,,
2026-03-30T19:06:51.177554Z,70.21012227517852,383.5461499802914,"GSR:389,HR:72",,,,,
2026-03-30T19:06:52.729846Z,70.46667561009605,382.2195005271688,"GSR:386,HR:70",,,,,
2026-03-30T19:06:54.506499Z,70.35650489847727,384.01762073730174,"GSR:388,HR:72",,,,,
2026-03-30T19:06:56.300263Z,70.09831635345344,380.1061282834372,"GSR:370,HR:68",,,,,
2026-03-30T19:06:57.995195Z,70.39507865232594,381.93970692837695,"GSR:386,HR:71",,,,,
2026-03-30T19:06:59.632780Z,70.93597151011261,380.4529191115836,"GSR:372,HR:72",,,,,
2026-03-30T19:07:01.240682Z,71.03904991229463,380.8954236556023,"GSR:383,HR:71",,,,,
2026-03-30T19:07:02.919712Z,70.94572805695617,382.24611909685075,"GSR:365,HR:68",,,,,
2026-03-30T19:07:04.625523Z,71.08983854824545,380.50251963102426,"GSR:391,HR:72",,,,,
2026-03-30T19:07:06.059211Z,70.46972247068626,382.37770272815214,"GSR:376,HR:71",,,,,
2026-03-30T19:07:07.667525Z,69.99691496356809,380.67147030291943,"GSR:385,HR:69",,,,,
2026-03-30T19:07:09.332911Z,70.63700050964967,381.2538542538095,"GSR:382,HR:71",,,,,
2026-03-30T19:07:11.074626Z,70.56750716812437,380.09359348697524,"GSR:365,HR:70",,,,,
2026-03-30T19:07:12.602458Z,70.3809052161434,382.37162286466156,"GSR:390,HR:68",,,,,
2026-03-30T19:07:14.286343Z,70.95971204658241,382.63531074321986,"GSR:382,HR:71",,,,,
2026-03-30T19:07:15.797905Z,70.1972707508238,382.8425030958772,"GSR:382,HR:68",,,,,
2026-03-30T19:07:17.432498Z,69.6880814183175,385.0376464148923,"GSR:382,HR:68",,,,,
2026-03-30T19:07:19.224035Z,69.65154888885343,383.5241695184296,"GSR:390,HR:68",,,,,
2026-03-30T19:07:20.826195Z,69.08985347021635,383.65371681529024,"GSR:371,HR:69",,,,,
2026-03-30T19:10:40.753311Z,,,"GSR:489,HR:66",,,,,
2026-03-30T19:10:41.768522Z,,,"GSR:510,HR:65",,,,,
2026-03-30T19:10:42.779035Z,,,"GSR:531,HR:74",,,,,
2026-03-30T19:10:43.788257Z,,,"GSR:538,HR:72",,,,,
2026-03-30T19:10:44.800296Z,,,"GSR:527,HR:75",,,,,
2026-03-30T19:10:45.808271Z,,,"GSR:545,HR:77",,,,,
2026-03-30T19:10:46.813092Z,,,"GSR:538,HR:61",,,,,
2026-03-30T19:10:47.822213Z,70.58901831802588,526.2540330805266,"GSR:529,HR:70",,,,,
2026-03-30T19:10:48.827163Z,70.7080737944578,536.1608299841554,"GSR:568,HR:67",,,,,
2026-03-30T19:10:49.835690Z,70.85069664070234,542.9725437947101,"GSR:565,HR:66",,,,,
2026-03-30T19:10:50.848538Z,70.80379392574133,551.5479282924434,"GSR:599,HR:74",,,,,
2026-03-30T19:10:51.859028Z,69.95647401933286,557.464204308386,"GSR:586,HR:65",,,,,
2026-03-30T19:10:52.872378Z,70.6273698919761,569.6292386613572,"GSR:624,HR:81",,,,,
2026-03-30T19:10:53.885951Z,72.10398410259567,583.3714025535348,"GSR:655,HR:89",,,,,
2026-03-30T19:10:54.897884Z,76.39284337753787,599.8698070362399,"GSR:670,HR:95",,,,,
2026-03-30T19:10:55.899681Z,81.04422630252834,621.8131519169929,"GSR:704,HR:107",,,,,
2026-03-30T19:10:56.908449Z,85.19493435145378,643.6108563207118,"GSR:742,HR:100",,,,,
2026-03-30T19:10:57.916333Z,89.13807843897837,663.5695608587498,"GSR:724,HR:98",,,,,
2026-03-30T19:10:58.928684Z,94.78371977694857,685.4842156666114,"GSR:775,HR:119",,,,,
2026-03-30T19:10:59.938776Z,98.46116527324298,700.1269058154948,"GSR:703,HR:95",,,,,
2026-03-30T19:11:00.949536Z,102.5964545777993,723.88662074622,"GSR:814,HR:114",,,,,
2026-03-30T19:11:01.964270Z,105.15533144297726,730.910947548375,"GSR:711,HR:110",,,,,
2026-03-30T19:11:02.974393Z,105.29308912545181,730.6319831297785,"GSR:668,HR:96",,,,,
2026-03-30T19:11:03.988661Z,104.16412508813546,724.1136086174957,"GSR:652,HR:98",,,,,
2026-03-30T19:11:05.000880Z,102.35423520376153,711.9545408613778,"GSR:645,HR:86",,,,,
2026-03-30T19:11:06.013337Z,101.18356124795041,697.448844755008,"GSR:608,HR:88",,,,,
2026-03-30T19:11:07.026586Z,97.04713837679606,676.5056525832572,"GSR:607,HR:86",,,,,
2026-03-30T19:11:08.038453Z,94.86851860563505,659.6979213356109,"GSR:568,HR:77",,,,,
2026-03-30T19:11:09.054668Z,88.86874022484662,625.7646563991129,"GSR:543,HR:66",,,,,
2026-03-30T19:11:10.064772Z,83.23172718185215,602.2354173259225,"GSR:523,HR:65",,,,,
2026-03-30T19:11:11.076748Z,79.83755141323687,584.5470301522078,"GSR:526,HR:69",,,,,
2026-03-30T19:11:12.085906Z,76.34644097081137,567.7769639619227,"GSR:518,HR:70",,,,,
2026-03-30T19:11:13.094217Z,73.36537552021943,549.3701781534542,"GSR:498,HR:62",,,,,
2026-03-30T19:11:14.100989Z,71.71121006617093,535.4825245621162,"GSR:497,HR:75",,,,,
2026-03-30T19:11:15.109066Z,69.03111344646776,520.3237681870316,"GSR:486,HR:64",,,,,
2026-03-30T19:11:16.120766Z,69.27431913104216,509.548104642225,"GSR:482,HR:79",,,,,
2026-03-30T19:11:17.129296Z,69.17084309474431,502.05246566629665,"GSR:483,HR:65",,,,,
2026-03-30T19:11:18.139404Z,70.41534413639417,495.52541046578415,"GSR:470,HR:75",,,,,
2026-03-30T19:11:19.146905Z,70.29415118384173,487.76718419320605,"GSR:464,HR:68",,,,,
2026-03-30T19:11:20.157819Z,69.59331328163853,479.84639907781764,"GSR:455,HR:65",,,,,
2026-03-30T19:11:21.171771Z,70.50290475932948,473.2930279603918,"GSR:445,HR:69",,,,,
2026-03-30T19:11:22.177436Z,70.92429311164905,470.94124867560913,"GSR:478,HR:79",,,,,
2026-03-30T19:11:23.186750Z,72.59613427050336,471.4790815476044,"GSR:490,HR:78",,,,,
2026-03-30T19:11:24.200717Z,74.32121641272265,473.2534718752223,"GSR:496,HR:93",,,,,
2026-03-30T19:11:25.215179Z,77.30443310433232,479.0743353537047,"GSR:529,HR:89",,,,,
2026-03-30T19:11:26.225635Z,81.6523247513475,494.7101673259463,"GSR:596,HR:109",,,,,
2026-03-30T19:11:27.232690Z,86.18281390713825,507.2560310255713,"GSR:564,HR:104",,,,,
2026-03-30T19:11:28.242737Z,92.2321317248425,522.1828450081096,"GSR:574,HR:113",,,,,
2026-03-30T19:11:29.255688Z,96.62291833747476,536.4545258189349,"GSR:559,HR:104",,,,,
2026-03-30T19:11:30.267847Z,101.20653213387949,559.567836805952,"GSR:663,HR:115",,,,,
2026-03-30T19:11:31.270649Z,104.15844810152173,568.7545541254326,"GSR:564,HR:101",,,,,
2026-03-30T19:11:32.284017Z,105.22774086535114,578.6819625464561,"GSR:576,HR:102",,,,,
2026-03-30T19:11:33.295943Z,105.79672991067888,579.9994562170167,"GSR:540,HR:93",,,,,
2026-03-30T19:11:34.307154Z,106.79742611717629,582.2380924911367,"GSR:613,HR:117",,,,,
2026-03-30T19:11:35.320235Z,104.02544143746205,579.6269176193152,"GSR:543,HR:82",,,,,
2026-03-30T19:11:36.331188Z,101.00579731978006,571.2731251731316,"GSR:507,HR:89",,,,,
2026-03-30T19:11:37.345691Z,97.81301606701564,564.0833172375425,"GSR:502,HR:79",,,,,
2026-03-30T19:11:38.358221Z,92.2798579896103,545.2235387836432,"GSR:512,HR:71",,,,,
2026-03-30T19:11:39.371285Z,90.02808363067501,534.7508140589505,"GSR:480,HR:83",,,,,
2026-03-30T19:11:40.383966Z,87.15794175618561,520.6491238279664,"GSR:463,HR:79",,,,,
2026-03-30T19:11:41.396780Z,84.29794294877476,511.1217912713692,"GSR:464,HR:70",,,,,
2026-03-30T19:11:42.408398Z,78.49859240504205,495.50977713603544,"GSR:489,HR:71",,,,,
2026-03-30T19:11:43.423718Z,76.48740966805444,488.1978312954772,"GSR:485,HR:66",,,,,
2026-03-30T19:11:44.434351Z,73.08114668587555,488.2861751756571,"GSR:508,HR:62",,,,,
2026-03-30T19:11:45.444381Z,71.98954626040388,490.99509114710634,"GSR:524,HR:70",,,,,
2026-03-30T19:11:46.457150Z,71.75435962170032,492.0491499408791,"GSR:521,HR:69",,,,,
2026-03-30T19:11:47.469059Z,70.81577900786812,499.49106232743924,"GSR:540,HR:76",,,,,
2026-03-30T19:11:48.471268Z,70.74592952042676,509.5739599242548,"GSR:544,HR:78",,,,,
2026-03-30T19:11:49.481421Z,69.76045721798913,520.2820714104865,"GSR:549,HR:63",,,,,
2026-03-30T19:11:50.494301Z,68.47446084453415,528.1308667138004,"GSR:551,HR:61",,,,,
2026-03-30T19:11:51.502528Z,69.71587279660083,538.9152281322498,"GSR:571,HR:76",,,,,
2026-03-30T19:11:52.509076Z,72.56906082348564,550.6640530552185,"GSR:602,HR:85",,,,,
2026-03-30T19:11:53.522271Z,73.36392016279254,560.014042378305,"GSR:598,HR:76",,,,,
2026-03-30T19:11:54.535533Z,75.25004440347513,574.1717962063008,"GSR:634,HR:84",,,,,
2026-03-30T19:11:55.545330Z,77.70474043846095,588.9184270454591,"GSR:658,HR:95",,,,,
2026-03-30T19:11:56.555924Z,81.74736952355461,612.6434629002991,"GSR:734,HR:110",,,,,
2026-03-30T19:11:57.566819Z,86.68293387857493,634.928469447775,"GSR:727,HR:102",,,,,
2026-03-30T19:11:58.577268Z,90.9112024749055,658.5707930025828,"GSR:740,HR:95",,,,,
2026-03-30T19:11:59.587072Z,95.23202257115177,676.9125713479092,"GSR:718,HR:110",,,,,
2026-03-30T19:12:00.596807Z,97.65332990452953,691.578840033133,"GSR:719,HR:104",,,,,
2026-03-30T19:12:01.608222Z,100.89214778035549,703.7224909377388,"GSR:695,HR:102",,,,,
2026-03-30T19:12:02.619979Z,102.87624511920195,710.1049607507971,"GSR:685,HR:100",,,,,
2026-03-30T19:12:03.636080Z,103.52498978750097,712.6753346412772,"GSR:678,HR:101",,,,,
2026-03-30T19:12:04.647055Z,102.11652027073941,702.5406510905965,"GSR:652,HR:99",,,,,
2026-03-30T19:12:05.657303Z,99.16712267210542,690.9065453566278,"GSR:634,HR:78",,,,,
2026-03-30T19:12:06.670561Z,97.400000069246,677.4497916888471,"GSR:633,HR:80",,,,,
2026-03-30T19:12:07.680705Z,93.43796530456162,664.5498894202038,"GSR:615,HR:79",,,,,
2026-03-30T19:12:08.687423Z,91.01442169966975,647.3970715131107,"GSR:582,HR:84",,,,,
2026-03-30T19:12:09.702052Z,86.66896406518954,630.7506599813913,"GSR:562,HR:68",,,,,
2026-03-30T19:12:10.716715Z,82.42795542705574,611.5524931323869,"GSR:532,HR:66",,,,,
2026-03-30T19:12:11.722553Z,77.53614779908224,592.4043311385133,"GSR:525,HR:61",,,,,
2026-03-30T19:12:12.735550Z,74.13278337611816,574.6094704262599,"GSR:510,HR:72",,,,,
2026-03-30T19:12:13.745603Z,72.65145571500142,558.7029463976754,"GSR:507,HR:67",,,,,
2026-03-30T19:12:14.758018Z,71.64936072790528,541.143861413744,"GSR:492,HR:72",,,,,
2026-03-30T19:12:15.769627Z,69.95566660794049,528.2810174513005,"GSR:512,HR:65",,,,,
2026-03-30T19:12:16.770569Z,69.2182159686772,516.5414130122152,"GSR:488,HR:79",,,,,
2026-03-30T19:12:17.780221Z,68.36174707415452,507.9642133102765,"GSR:494,HR:61",,,,,
2026-03-30T19:12:18.793555Z,70.0101816452627,500.28349451156834,"GSR:470,HR:79",,,,,
2026-03-30T19:12:19.805815Z,72.03621164025292,501.4381760147542,"GSR:534,HR:78",,,,,
2026-03-30T19:12:20.818770Z,72.67906302926602,493.2132198944903,"GSR:444,HR:77",,,,,
2026-03-30T19:12:21.827258Z,73.67880473894083,490.14514046941036,"GSR:483,HR:75",,,,,
2026-03-30T19:12:22.837026Z,75.80835761203862,490.27776664424863,"GSR:493,HR:89",,,,,
2026-03-30T19:12:23.850907Z,78.14230686350416,490.1680696728268,"GSR:511,HR:84",,,,,
2026-03-30T19:12:24.852257Z,79.80307738470947,495.2225339100079,"GSR:529,HR:92",,,,,
2026-03-30T19:12:25.865573Z,85.1044255965152,507.5781905989802,"GSR:593,HR:103",,,,,
2026-03-30T19:12:26.876139Z,89.18709843959763,534.9840625911892,"GSR:689,HR:112",,,,,
2026-03-30T19:12:27.887526Z,92.33710654189333,539.6414580647638,"GSR:571,HR:103",,,,,
2026-03-30T19:12:28.902723Z,95.54812698743598,553.5943164654446,"GSR:556,HR:103",,,,,
2026-03-30T19:12:29.915823Z,100.62532175545125,573.2830132658504,"GSR:640,HR:115",,,,,
2026-03-30T19:12:30.927861Z,103.48292799383648,585.5224137932149,"GSR:591,HR:112",,,,,
2026-03-30T19:12:31.937338Z,104.6780328862283,591.571348057729,"GSR:559,HR:93",,,,,
2026-03-30T19:12:32.947766Z,106.48572104696342,592.3157651502456,"GSR:535,HR:106",,,,,
2026-03-30T19:12:33.958195Z,106.4966899269009,585.1148197809583,"GSR:535,HR:103",,,,,
2026-03-30T19:12:34.967469Z,103.14709650472682,563.5354425819033,"GSR:517,HR:85",,,,,
2026-03-30T19:12:35.980938Z,102.90234021202562,564.7118786030281,"GSR:581,HR:101",,,,,
2026-03-30T19:12:36.994566Z,99.20099975474636,557.2135189515217,"GSR:496,HR:73",,,,,
2026-03-30T19:12:38.005253Z,95.7973331475132,536.8699888009367,"GSR:477,HR:88",,,,,
2026-03-30T19:12:39.018048Z,92.26654971399074,519.8290853454417,"GSR:455,HR:84",,,,,
2026-03-30T19:12:40.030734Z,88.61933967978288,510.5629019931663,"GSR:485,HR:64",,,,,
2026-03-30T19:12:41.042822Z,83.78899317926367,499.9961322320118,"GSR:450,HR:68",,,,,
2026-03-30T19:12:42.057065Z,80.6415446328501,490.78223692922563,"GSR:461,HR:78",,,,,
2026-03-30T19:12:43.068573Z,78.83708581493403,487.62305218485653,"GSR:491,HR:71",,,,,
2026-03-30T19:12:44.080043Z,74.72594593443945,476.05259835740407,"GSR:488,HR:68",,,,,
2026-03-30T19:12:45.092940Z,74.3262647834804,473.9918516312422,"GSR:479,HR:70",,,,,
2026-03-30T19:12:46.105462Z,71.23338116350928,478.0674361488474,"GSR:510,HR:63",,,,,
2026-03-30T19:12:47.118279Z,69.08294769947744,485.5064110402779,"GSR:514,HR:67",,,,,
2026-03-30T19:12:48.131213Z,70.93573985383213,491.0051310219917,"GSR:529,HR:79",,,,,
2026-03-30T19:12:49.141138Z,71.41958431063875,499.4260826349761,"GSR:517,HR:72",,,,,
2026-03-30T19:12:50.152225Z,70.81298904842114,509.7171868491117,"GSR:544,HR:73",,,,,
2026-03-30T19:12:51.167023Z,70.90153317641084,515.2496853448348,"GSR:536,HR:71",,,,,
2026-03-30T19:12:52.175322Z,72.0187134170733,523.8339721750107,"GSR:557,HR:77",,,,,
2026-03-30T19:12:53.187451Z,72.73451833609315,537.9753785323558,"GSR:593,HR:76",,,,,
2026-03-30T19:12:54.196859Z,76.40083797108682,550.8473004449484,"GSR:613,HR:93",,,,,
2026-03-30T19:12:55.207283Z,80.27081669209349,565.50893866703,"GSR:632,HR:98",,,,,
2026-03-30T19:12:56.218302Z,84.05209542849533,589.4659615306806,"GSR:721,HR:109",,,,,
2026-03-30T19:12:57.229233Z,86.93504796029674,614.450230312006,"GSR:717,HR:95",,,,,
2026-03-30T19:12:58.244011Z,89.96519267186792,636.7338146736569,"GSR:722,HR:97",,,,,
2026-03-30T19:12:59.256046Z,94.3385211785464,659.9609451575625,"GSR:721,HR:106",,,,,
2026-03-30T19:13:00.260446Z,97.68165961735465,679.2301197846559,"GSR:711,HR:104",,,,,
2026-03-30T19:13:01.267171Z,101.32347877504995,694.6193671255153,"GSR:716,HR:105",,,,,
2026-03-30T19:13:02.278913Z,102.38039069500238,703.4815250432611,"GSR:684,HR:101",,,,,
2026-03-30T19:13:03.291587Z,101.17781999863614,710.2826794842706,"GSR:686,HR:88",,,,,
2026-03-30T19:13:04.303947Z,99.90405282096896,704.2363976696373,"GSR:672,HR:99",,,,,
2026-03-30T19:13:05.311455Z,99.62451940519611,695.0786818071407,"GSR:644,HR:92",,,,,
2026-03-30T19:13:06.322455Z,98.80128446830254,683.8750078408947,"GSR:632,HR:91",,,,,
2026-03-30T19:13:07.330465Z,96.42316666067008,679.9741670459093,"GSR:690,HR:87",,,,,
2026-03-30T19:13:08.344004Z,93.91166528437938,666.5500221297466,"GSR:604,HR:84",,,,,
2026-03-30T19:13:09.349901Z,90.11181244600479,646.938230955749,"GSR:559,HR:74",,,,,
2026-03-30T19:13:10.360436Z,85.65078960450772,632.3899247332632,"GSR:567,HR:65",,,,,
2026-03-30T19:13:11.369551Z,82.70585353896423,614.4737205621665,"GSR:543,HR:65",,,,,
2026-03-30T19:13:12.381729Z,79.78073042034362,597.953732125076,"GSR:540,HR:76",,,,,
2026-03-30T19:13:13.397244Z,77.20613403342968,583.3163807915879,"GSR:527,HR:72",,,,,
2026-03-30T19:13:14.409729Z,74.1106271442216,567.6658149679849,"GSR:507,HR:66",,,,,
2026-03-30T19:13:15.421974Z,71.26103916612745,547.3369618269678,"GSR:528,HR:65",,,,,
2026-03-30T19:13:16.433846Z,68.79439571960187,534.9303534207488,"GSR:504,HR:64",,,,,
2026-03-30T19:13:17.446705Z,69.16110426774968,540.9309157730256,"GSR:607,HR:77",,,,,
2026-03-30T19:13:18.460506Z,70.59376333323951,531.0949708236191,"GSR:489,HR:77",,,,,
2026-03-30T19:13:19.470869Z,71.91782629371436,523.7783923819624,"GSR:484,HR:75",,,,,
2026-03-30T19:13:20.482359Z,71.59846298592379,518.4914471289388,"GSR:498,HR:73",,,,,
2026-03-30T19:13:21.495738Z,71.9913803826367,513.1318237192409,"GSR:484,HR:75",,,,,
2026-03-30T19:13:22.504817Z,72.62628985665894,509.8565416352177,"GSR:481,HR:71",,,,,
2026-03-30T19:13:23.513523Z,75.7386743795912,506.1670451132659,"GSR:498,HR:89",,,,,
2026-03-30T19:13:24.519819Z,77.56224783181277,510.2422713605935,"GSR:537,HR:78",,,,,
2026-03-30T19:13:25.528539Z,80.6588081159199,501.724428587445,"GSR:539,HR:102",,,,,
2026-03-30T19:13:26.539789Z,83.8443475672048,512.3817051067969,"GSR:574,HR:102",,,,,
2026-03-30T19:13:27.549427Z,88.64643828321861,525.6238764706402,"GSR:590,HR:114",,,,,
2026-03-30T19:13:28.563422Z,93.7110577995316,535.2798410919935,"GSR:575,HR:114",,,,,
2026-03-30T19:13:29.573540Z,96.40847072680631,549.3036612046561,"GSR:596,HR:97",,,,,
2026-03-30T19:13:30.584367Z,99.66393272588228,563.1948495237876,"GSR:592,HR:97",,,,,
2026-03-30T19:13:31.594274Z,101.01618019650353,573.3840933534235,"GSR:580,HR:100",,,,,
2026-03-30T19:13:32.607593Z,103.92738232696902,576.6693858354568,"GSR:563,HR:102",,,,,
2026-03-30T19:13:33.616063Z,102.66781199366875,574.3126027088931,"GSR:520,HR:92",,,,,
2026-03-30T19:13:34.628524Z,100.83720415748334,565.3730319893235,"GSR:503,HR:88",,,,,
2026-03-30T19:13:35.639480Z,97.63310203266782,555.4195365422441,"GSR:511,HR:88",,,,,
2026-03-30T19:13:36.646681Z,93.08835514313301,544.9167172301491,"GSR:491,HR:77",,,,,
2026-03-30T19:13:37.658574Z,90.79847341957269,528.1874160241974,"GSR:462,HR:78",,,,,
2026-03-30T19:13:38.667696Z,87.09438439026316,514.7879764161574,"GSR:485,HR:68",,,,,
2026-03-30T19:13:39.682036Z,83.5155359391164,499.11797608612255,"GSR:454,HR:72",,,,,
2026-03-30T19:13:40.695059Z,78.60377286788152,484.18395433984927,"GSR:444,HR:62",,,,,
2026-03-30T19:13:41.695427Z,78.3360885201876,482.90259915254194,"GSR:510,HR:90",,,,,
2026-03-30T19:13:42.707838Z,75.7851047019748,474.89418693311313,"GSR:438,HR:67",,,,,
2026-03-30T19:13:43.721319Z,75.90699052983528,476.5802030861189,"GSR:524,HR:89",,,,,
2026-03-30T19:13:44.732825Z,75.17967009023005,473.0182917337974,"GSR:463,HR:71",,,,,
2026-03-30T19:13:45.742921Z,73.93436783992281,476.8998767221332,"GSR:493,HR:68",,,,,
2026-03-30T19:13:46.753202Z,74.52395640794919,478.59064734890825,"GSR:498,HR:72",,,,,
2026-03-30T19:13:47.762349Z,73.62059242393396,483.6155083608508,"GSR:494,HR:64",,,,,
2026-03-30T19:13:48.779005Z,74.21240812017759,492.1275631620781,"GSR:512,HR:67",,,,,
2026-03-30T19:13:49.789519Z,72.88980647362021,491.27831825723985,"GSR:503,HR:79",,,,,
2026-03-30T19:13:50.801964Z,74.02395070332499,499.2885057920398,"GSR:503,HR:76",,,,,
2026-03-30T19:13:51.816547Z,73.47552932019353,502.5638905117485,"GSR:550,HR:85",,,,,
2026-03-30T19:13:52.826235Z,74.26039889698359,514.4258852115593,"GSR:558,HR:78",,,,,
2026-03-30T19:13:53.837108Z,75.77888623397666,525.2688304884174,"GSR:580,HR:80",,,,,
2026-03-30T19:13:54.847928Z,78.5362229408574,542.5078544060137,"GSR:636,HR:94",,,,,
2026-03-30T19:13:55.848158Z,84.6730556242999,568.5886032092781,"GSR:703,HR:114",,,,,
2026-03-30T19:13:56.863138Z,89.21924790453151,592.9148188478862,"GSR:707,HR:104",,,,,
2026-03-30T19:13:57.876095Z,91.13627998271944,620.6471768281325,"GSR:725,HR:95",,,,,
2026-03-30T19:13:58.887470Z,93.67075857434125,645.2164897817285,"GSR:699,HR:97",,,,,
2026-03-30T19:13:59.899379Z,96.99145170704679,665.2796840706396,"GSR:711,HR:111",,,,,
2026-03-30T19:14:00.909593Z,100.37222928987744,683.9268386342544,"GSR:707,HR:105",,,,,
2026-03-30T19:14:01.920479Z,103.07183666615329,698.5073437518001,"GSR:697,HR:102",,,,,
2026-03-30T19:14:02.932291Z,102.21343330671849,705.8858738650612,"GSR:695,HR:87",,,,,
2026-03-30T19:14:03.944482Z,99.4510888745685,701.6879918071929,"GSR:670,HR:91",,,,,
2026-03-30T19:14:04.957449Z,98.037271721809,704.3071679044681,"GSR:727,HR:92",,,,,
2026-03-30T19:14:05.962120Z,97.01184939023678,694.9276476712173,"GSR:650,HR:86",,,,,
2026-03-30T19:14:06.962943Z,95.68831765179638,686.5458760318445,"GSR:632,HR:86",,,,,
2026-03-30T19:14:07.973094Z,90.48225944367815,674.2504453325813,"GSR:612,HR:70",,,,,
2026-03-30T19:14:08.984209Z,85.61448692555688,661.7624790966197,"GSR:607,HR:66",,,,,
2026-03-30T19:14:09.998375Z,81.02391156748841,645.5362468694218,"GSR:567,HR:65",,,,,
2026-03-30T19:14:11.007430Z,77.88703304854967,629.3663912895718,"GSR:566,HR:62",,,,,
2026-03-30T19:14:12.018355Z,75.73670101416795,615.522647423875,"GSR:559,HR:74",,,,,
2026-03-30T19:14:13.032164Z,73.8158537723054,592.6792251957584,"GSR:545,HR:77",,,,,
2026-03-30T19:14:14.041685Z,72.56414869850636,582.1794757541188,"GSR:566,HR:76",,,,,
2026-03-30T19:14:15.050526Z,70.63805155574424,571.6937570875144,"GSR:548,HR:71",,,,,
2026-03-30T19:14:16.061335Z,72.29598911634015,571.1921120147449,"GSR:608,HR:83",,,,,
2026-03-30T19:14:17.069338Z,72.48381439752814,559.2354966221615,"GSR:511,HR:67",,,,,
2026-03-30T19:14:18.083943Z,72.46866473321067,555.6352726967768,"GSR:538,HR:65",,,,,
2026-03-30T19:14:19.098429Z,73.34857999254965,547.4880459766241,"GSR:501,HR:69",,,,,
2026-03-30T19:14:20.112205Z,71.74608255183655,542.6569815352332,"GSR:520,HR:61",,,,,
2026-03-30T19:14:21.126529Z,72.24090647441804,536.5712503297966,"GSR:496,HR:81",,,,,
2026-03-30T19:14:22.140003Z,71.38325419874943,529.6556757604446,"GSR:510,HR:70",,,,,
2026-03-30T19:14:23.151185Z,71.73473935882645,525.9949377680867,"GSR:519,HR:73",,,,,
2026-03-30T19:14:24.160815Z,71.34973663791943,516.3340484019412,"GSR:531,HR:80",,,,,
